Forecast_ID,Date,Department_ID,Expected_Workload_Hours,Expected_Projects,Expected_Revenue,Season,Demand_Level
21259,4/24/2025,4,2417,9,61681,Q4,Medium
21260,10/1/2026,1,1642,34,82879,Q4,Low
21261,4/15/2026,10,3930,13,411890,Q3,Critical
21262,9/20/2026,3,3720,16,337454,Q1,Medium
21263,12/7/2026,6,3870,12,72918,Q2,High
21264,2/10/2026,9,4577,47,367488,Q4,Low
21265,5/15/2025,1,2533,46,239033,Q3,Low
21266,2/17/2026,1,4333,7,162289,Q4,Critical
21267,1/10/2025,10,3765,12,380145,Q1,High
21268,8/20/2025,3,3214,39,192448,Q3,High
21269,7/11/2025,1,3538,3,205936,Q4,High
21270,2/22/2026,1,3548,33,137954,Q4,Critical
21271,2/12/2026,8,1672,31,222520,Q4,Low
21272,6/16/2026,3,3089,28,348936,Q1,Critical
21273,10/19/2026,9,3823,33,432676,Q4,High
21274,7/3/2026,9,2658,22,116253,Q1,Medium
21275,4/28/2025,7,1491,4,401630,Q2,Medium
21276,8/5/2026,5,4523,28,396508,Q4,Medium
21277,4/17/2026,6,4566,21,131560,Q2,Low
21278,12/22/2026,8,1461,5,278384,Q3,Low
21279,2/7/2025,1,4525,31,141805,Q3,Medium
21280,6/2/2026,7,3120,25,454766,Q4,Medium
21281,7/11/2025,2,3692,21,475200,Q1,Medium
21282,11/6/2025,1,3440,45,160875,Q2,High
21283,7/23/2026,7,2887,6,456657,Q2,Medium
21284,4/11/2025,10,3216,42,391767,Q2,Critical
21285,11/29/2026,7,1228,37,173022,Q3,High
21286,9/10/2026,9,1368,23,177971,Q1,High
21287,6/3/2026,5,3613,23,157011,Q3,Medium
21288,10/10/2025,4,4603,35,168234,Q4,Low
21289,4/21/2026,4,4162,41,400577,Q1,High
21290,2/14/2026,8,3987,30,264451,Q3,Medium
21291,3/12/2026,1,1901,24,135650,Q1,High
21292,1/3/2025,4,1163,45,317550,Q1,Medium
21293,1/6/2026,4,4208,40,380500,Q4,Critical
21294,7/19/2026,3,1660,18,250523,Q2,High
21295,4/21/2025,8,2190,32,228308,Q4,Critical
21296,4/6/2026,5,3023,18,332870,Q2,Critical
21297,5/21/2025,5,4235,6,321530,Q3,Low
21298,6/25/2026,3,3305,31,469526,Q3,Low
21299,12/29/2026,6,980,19,73911,Q3,Low
21300,6/13/2025,6,3226,28,280972,Q2,High
21301,9/23/2025,3,524,10,125952,Q2,Low
21302,10/18/2025,9,1804,3,89962,Q4,High
21303,9/25/2025,9,1928,13,280605,Q4,Critical
21304,8/4/2026,1,4419,7,278647,Q2,High
21305,12/31/2026,5,1147,16,56503,Q2,Critical
21306,3/15/2025,3,2208,49,124663,Q3,Critical
21307,1/17/2026,4,4388,24,410908,Q2,Low
21308,10/27/2025,8,3047,40,448926,Q1,High
21309,4/11/2026,4,3356,46,378666,Q4,Medium
21310,12/7/2025,1,1054,24,52843,Q4,Medium
21311,12/9/2026,10,4825,40,460827,Q1,Medium
21312,5/1/2026,1,3011,45,155261,Q3,Medium
21313,9/13/2026,4,2545,34,73089,Q1,Low
21314,6/20/2026,6,1681,29,488749,Q3,High
21315,8/2/2025,8,3694,3,425731,Q4,Medium
21316,12/7/2026,7,2344,40,403990,Q4,High
21317,2/27/2025,2,3954,43,181090,Q2,High
21318,7/9/2026,8,2485,29,441003,Q4,High
21319,7/1/2026,5,2914,6,429636,Q3,Medium
21320,12/7/2025,6,1903,37,219633,Q3,Medium
21321,3/5/2025,10,1950,15,177046,Q4,High
21322,5/10/2025,2,1243,46,270436,Q3,High
21323,10/22/2025,5,2264,43,190631,Q2,High
21324,3/30/2026,6,1897,36,343887,Q4,Critical
21325,11/28/2026,1,3310,4,455747,Q4,Low
21326,3/8/2025,7,1578,45,424017,Q3,Medium
21327,11/17/2026,2,2855,18,140285,Q3,Critical
21328,10/17/2026,10,3228,14,375416,Q2,High
21329,10/10/2026,4,4957,48,64608,Q1,High
21330,9/27/2025,8,2979,23,285452,Q3,Low
21331,9/3/2026,3,1010,24,349806,Q2,Medium
21332,7/13/2025,3,1704,21,312427,Q3,Critical
21333,5/28/2025,1,1304,39,364080,Q2,Medium
21334,3/16/2026,9,1355,9,476122,Q3,Low
21335,7/11/2025,5,4983,44,212836,Q1,Medium
21336,6/28/2025,7,3531,17,308005,Q4,High
21337,8/7/2025,6,4642,33,322950,Q1,Low
21338,4/20/2026,10,4363,44,302564,Q3,Critical
21339,3/15/2026,5,530,4,191200,Q2,High
21340,11/17/2025,1,2951,30,437155,Q1,Critical
21341,9/11/2026,6,851,22,274509,Q3,Critical
21342,11/19/2026,5,4938,6,410784,Q1,High
21343,8/13/2025,2,4218,17,296427,Q4,Medium
21344,2/23/2026,7,3607,40,75469,Q4,High
21345,11/4/2025,6,1584,27,296170,Q4,High
21346,12/5/2026,2,2671,13,407741,Q3,Medium
21347,6/9/2025,9,580,47,155048,Q4,Low
21348,7/24/2025,3,898,29,248610,Q2,Medium
21349,9/5/2026,2,4499,9,252075,Q2,Low
21350,12/26/2026,6,2969,35,363366,Q4,High
21351,5/28/2025,3,2163,21,291271,Q4,Critical
21352,8/21/2026,9,3886,31,475380,Q2,Low
21353,6/24/2025,4,753,44,316782,Q1,Critical
21354,3/27/2025,7,4548,8,275892,Q4,Critical
21355,6/19/2026,3,891,46,65798,Q1,Medium
21356,9/30/2026,7,923,45,419063,Q2,High
21357,9/5/2025,1,870,36,170853,Q1,Critical
21358,2/14/2025,8,3137,9,422763,Q3,High
21359,8/3/2026,8,1210,30,345665,Q1,Critical
21360,8/14/2025,3,2756,20,125577,Q2,Low
21361,9/13/2026,9,602,36,259643,Q2,High
21362,1/2/2026,9,2120,17,337497,Q1,High
21363,3/31/2025,10,4130,13,450700,Q4,Medium
21364,7/24/2025,7,555,4,260941,Q4,Medium
21365,10/26/2025,5,2352,2,104817,Q4,Medium
21366,4/27/2025,4,1475,5,270787,Q4,High
21367,1/12/2026,6,2482,22,261322,Q1,Critical
21368,4/30/2026,9,3739,29,298206,Q3,Critical
21369,6/26/2025,5,3796,42,111410,Q1,High
21370,1/3/2026,6,2115,21,410185,Q3,Medium
21371,12/24/2026,1,1351,6,488572,Q1,Critical
21372,1/12/2025,1,2726,21,163954,Q1,Medium
21373,8/1/2025,3,3570,14,141423,Q3,Critical
21374,8/23/2026,7,1151,4,248989,Q4,Critical
21375,7/20/2026,6,3660,13,412448,Q2,Critical
21376,2/26/2025,4,2564,6,301548,Q4,Critical
21377,6/4/2025,5,599,4,454098,Q4,Critical
21378,11/3/2026,5,1685,42,498988,Q2,Low
21379,12/10/2026,9,861,6,60458,Q4,Medium
21380,12/5/2026,3,961,45,496345,Q1,High
21381,1/15/2026,4,1564,29,128380,Q3,Critical
21382,10/28/2025,3,1559,26,464490,Q2,High
21383,2/17/2025,6,2494,43,92176,Q3,Medium
21384,9/14/2025,7,1771,47,390296,Q1,High
21385,4/30/2026,5,2693,21,202322,Q4,Critical
21386,8/24/2025,6,3282,10,290335,Q1,High
21387,1/28/2026,2,1846,26,494017,Q3,Critical
21388,3/1/2025,4,655,22,88033,Q2,High
21389,3/28/2026,6,3834,45,231555,Q4,Critical
21390,4/29/2025,10,1360,49,247335,Q2,High
21391,3/11/2026,7,1553,24,59099,Q1,High
21392,3/1/2025,10,2256,33,400552,Q4,Low
21393,9/5/2025,1,3455,49,395135,Q3,Low
21394,2/10/2025,5,700,14,431122,Q4,High
21395,12/30/2026,7,1259,44,491562,Q3,Medium
21396,11/21/2025,8,836,43,297998,Q3,Critical
21397,2/14/2025,7,956,16,171642,Q4,High
21398,12/18/2025,10,3245,12,210179,Q1,Low
21399,2/2/2025,4,2533,4,424804,Q3,Medium
21400,5/1/2025,10,4896,29,77539,Q3,Low
21401,12/27/2026,7,3072,20,114038,Q4,Medium
21402,3/23/2026,4,4891,27,489478,Q4,Low
21403,1/5/2025,4,2006,11,462408,Q3,Medium
21404,3/5/2026,5,3966,31,413001,Q2,Low
21405,9/5/2026,7,3808,46,479249,Q2,High
21406,12/5/2026,8,1086,9,123209,Q1,High
21407,6/3/2026,6,2803,41,496840,Q1,Medium
21408,8/11/2026,5,1641,26,394862,Q3,Low
21409,7/3/2025,4,4489,41,109489,Q3,High
21410,5/30/2026,2,2272,28,194016,Q1,Medium
21411,12/8/2025,9,2486,38,368168,Q1,Medium
21412,7/19/2025,8,3938,44,126242,Q1,Low
21413,12/28/2026,8,2265,28,99302,Q4,Low
21414,8/17/2025,3,1507,41,105961,Q3,Low
21415,12/30/2026,8,2542,33,118585,Q2,High
21416,12/8/2026,5,3830,49,92149,Q2,High
21417,2/12/2025,5,1535,4,400584,Q4,Low
21418,6/1/2026,5,4918,9,105759,Q4,Medium
21419,8/12/2025,8,663,23,213115,Q2,Medium
21420,4/30/2026,2,4070,46,50598,Q4,Low
21421,10/22/2025,3,2415,25,161634,Q3,Low
21422,2/8/2025,8,3745,43,379795,Q4,Critical
21423,9/12/2026,5,3075,15,364346,Q2,Low
21424,2/24/2026,7,4190,13,259178,Q2,Medium
21425,6/25/2025,1,1529,23,423670,Q1,High
21426,12/8/2025,7,1799,26,137796,Q2,Low
21427,7/15/2026,2,4639,22,380427,Q2,Low
21428,12/10/2025,1,4680,10,430304,Q2,Low
21429,12/1/2025,3,4177,1,367063,Q3,High
21430,10/3/2026,4,870,49,453511,Q3,Medium
21431,4/8/2026,9,4626,5,141092,Q1,High
21432,4/17/2026,6,962,43,352266,Q3,Critical
21433,1/2/2025,9,3240,22,293299,Q2,High
21434,10/1/2026,7,1441,12,329433,Q3,Low
21435,12/27/2026,2,2204,17,438506,Q1,Low
21436,6/24/2025,6,3819,23,143660,Q2,Critical
21437,10/18/2026,1,656,29,421132,Q1,Low
21438,3/28/2026,5,4041,4,139525,Q4,Critical
21439,12/21/2026,10,855,25,171692,Q2,Medium
21440,8/23/2025,7,3975,33,454727,Q2,Low
21441,2/10/2026,8,1348,30,279112,Q2,Medium
21442,12/2/2026,3,1924,36,444779,Q1,High
21443,8/9/2026,1,1519,43,124682,Q3,Low
21444,8/6/2026,8,4041,25,169319,Q1,Low
21445,2/2/2026,9,3430,23,118063,Q1,Medium
21446,12/31/2026,9,3840,2,344537,Q2,Medium
21447,6/24/2026,8,4180,7,367505,Q2,Medium
21448,10/9/2026,10,2410,2,307835,Q3,Critical
21449,10/12/2026,1,1805,3,456889,Q1,Medium
21450,3/25/2025,9,1754,31,103493,Q3,Low
21451,11/23/2025,10,2758,47,486932,Q4,High
21452,12/24/2025,4,4003,43,483736,Q1,High
21453,12/28/2025,2,678,49,409448,Q2,High
21454,9/24/2025,1,2160,8,391344,Q3,Critical
21455,11/21/2026,3,623,28,99594,Q1,Critical
21456,3/20/2025,7,3677,48,495504,Q2,Medium
21457,8/16/2025,9,4787,36,494849,Q1,Low
21458,8/21/2025,6,3204,45,436981,Q2,High
21459,4/7/2026,7,2828,25,166651,Q2,Medium
21460,11/17/2026,10,2859,33,466603,Q1,Medium
21461,10/5/2026,7,2310,33,287179,Q1,High
21462,3/27/2025,10,2034,10,137253,Q4,High
21463,9/25/2025,5,1557,38,269719,Q4,Medium
21464,11/6/2026,10,610,35,168277,Q1,Medium
21465,5/22/2025,8,3691,48,355511,Q1,Low
21466,2/9/2025,4,2141,44,396810,Q3,Medium
21467,10/2/2026,7,932,23,302066,Q3,Critical
21468,3/5/2025,2,594,40,493563,Q4,Critical
21469,11/6/2025,6,4244,1,172475,Q2,High
21470,9/3/2026,1,2451,10,169260,Q4,Medium
21471,2/4/2026,7,2373,19,400003,Q3,Critical
21472,5/1/2025,10,4363,38,177330,Q3,Medium
21473,4/21/2025,7,3416,40,142781,Q2,Critical
21474,4/6/2026,10,700,18,456902,Q1,Medium
21475,12/14/2025,9,534,3,490088,Q4,Low
21476,5/19/2026,5,2349,33,136786,Q3,Critical
21477,8/14/2025,4,981,12,160326,Q4,Critical
21478,10/29/2025,1,3123,49,226168,Q3,Medium
21479,2/7/2025,9,1244,47,379052,Q3,Medium
21480,9/2/2026,2,2750,14,333119,Q4,High
21481,2/5/2025,7,4997,3,476022,Q1,Medium
21482,8/24/2025,8,3706,3,420697,Q3,Medium
21483,5/9/2025,4,3146,42,84162,Q3,Low
21484,11/27/2026,7,2393,23,433325,Q2,Critical
21485,1/29/2026,1,2651,15,253163,Q4,Medium
21486,3/26/2025,5,3989,38,449061,Q4,High
21487,7/23/2026,3,4242,40,273272,Q1,Critical
21488,7/23/2026,2,4342,22,199537,Q4,Low
21489,12/22/2025,5,3879,18,318076,Q4,Critical
21490,3/2/2025,7,2832,12,330309,Q3,Medium
21491,5/29/2026,7,682,11,226445,Q3,Low
21492,9/1/2026,5,1966,19,382404,Q1,Low
21493,2/28/2026,9,3291,13,462996,Q2,Critical
21494,5/19/2025,7,2995,22,258361,Q1,Low
21495,10/3/2025,8,2543,22,175925,Q4,High
21496,11/27/2025,7,3045,18,494680,Q3,Low
21497,4/4/2026,7,3499,43,59125,Q3,Medium
21498,11/30/2026,9,969,12,215798,Q1,Low
21499,2/24/2026,4,2766,32,262294,Q1,High
21500,12/23/2025,5,4823,12,112314,Q1,High
21501,12/5/2025,6,949,37,296971,Q2,Critical
21502,8/18/2026,7,4569,29,162942,Q3,Critical
21503,3/29/2025,4,2628,24,261095,Q3,Low
21504,12/9/2026,10,591,36,152761,Q2,Critical
21505,6/24/2025,8,3231,11,466488,Q1,High
21506,4/28/2026,10,3272,32,376462,Q1,Low
21507,10/3/2025,10,3797,16,391287,Q1,High
21508,11/11/2026,3,606,49,115641,Q2,Critical
21509,8/26/2025,2,1817,12,201511,Q3,High
21510,5/7/2025,4,2923,34,335486,Q4,High
21511,12/23/2025,6,1753,8,176026,Q3,Low
21512,2/26/2026,9,3648,39,162452,Q4,Medium
21513,11/27/2026,2,4777,25,328502,Q4,High
21514,2/5/2026,6,3844,28,397674,Q4,High
21515,3/10/2026,7,4644,27,441524,Q3,Low
21516,7/27/2025,7,2253,7,65181,Q1,Low
21517,5/27/2025,1,4686,25,84140,Q1,Low
21518,6/20/2025,1,2760,39,376056,Q2,High
21519,4/11/2026,3,1693,19,229676,Q1,High
21520,9/29/2026,10,3989,8,169280,Q1,Low
21521,4/27/2025,10,898,40,470962,Q4,Critical
21522,4/4/2026,7,1864,17,378382,Q3,Critical
21523,4/15/2026,9,1932,21,303884,Q3,Medium
21524,8/24/2026,2,2734,12,246578,Q2,Critical
21525,1/19/2026,10,4063,46,495775,Q1,Medium
21526,1/20/2026,7,3383,18,227751,Q1,Critical
21527,9/10/2026,6,1727,32,128480,Q4,High
21528,6/13/2026,8,4832,12,391358,Q4,Low
21529,2/11/2026,6,2721,7,499362,Q3,Critical
21530,11/3/2026,7,2198,43,310750,Q4,Critical
21531,3/19/2026,4,3775,3,222865,Q2,Medium
21532,1/3/2025,5,1317,4,192000,Q3,High
21533,8/9/2026,8,2222,44,135258,Q1,Critical
21534,11/8/2026,9,3986,21,153777,Q4,High
21535,8/3/2025,3,3386,7,212172,Q2,High
21536,11/6/2026,5,4176,16,143589,Q1,Critical
21537,7/29/2025,3,4820,41,129367,Q3,Low
21538,7/27/2025,2,4211,38,240944,Q4,Low
21539,9/28/2025,7,2240,24,382151,Q2,Critical
21540,8/5/2025,5,3884,2,466570,Q3,High
21541,9/1/2025,8,2505,33,122980,Q1,Critical
21542,7/27/2026,6,4391,18,190216,Q4,High
21543,6/18/2025,10,3414,13,405682,Q1,High
21544,8/14/2025,7,4283,25,482828,Q2,Low
21545,12/14/2025,5,934,35,445160,Q3,High
21546,12/2/2026,6,3565,2,440939,Q3,Medium
21547,8/21/2025,8,1717,36,488999,Q2,Critical
21548,8/17/2025,9,4391,43,151984,Q3,Medium
21549,7/12/2026,1,3158,21,279932,Q3,Medium
21550,9/17/2025,2,603,33,69932,Q3,Medium
21551,3/9/2025,7,801,43,280000,Q2,High
21552,8/20/2025,4,4402,47,294210,Q3,Low
21553,5/8/2025,9,866,45,345520,Q1,Low
21554,6/5/2026,8,1552,33,452409,Q1,Medium
21555,3/23/2026,6,967,13,100989,Q3,Medium
21556,7/18/2026,9,1945,37,246293,Q3,High
21557,5/28/2025,2,3523,12,138504,Q1,Critical
21558,1/13/2025,9,4366,15,93604,Q1,Critical
21559,6/3/2026,1,3566,16,444737,Q3,Critical
21560,11/19/2026,9,521,18,173649,Q2,Medium
21561,4/23/2025,1,3570,4,487307,Q4,Medium
21562,10/7/2026,5,4465,22,240920,Q2,High
21563,9/3/2026,2,1568,21,336560,Q4,High
21564,12/27/2026,8,4318,47,372851,Q2,Critical
21565,5/28/2025,1,1067,35,410186,Q4,Low
21566,9/17/2025,8,1721,33,475666,Q3,Critical
21567,11/27/2025,1,1801,43,389101,Q2,Critical
21568,9/26/2025,3,4033,38,283019,Q3,Medium
21569,12/4/2025,4,2676,45,308623,Q2,Critical
21570,8/17/2025,4,574,22,248182,Q4,Critical
21571,3/16/2025,3,2695,24,250605,Q4,Critical
21572,1/29/2025,4,856,33,109457,Q2,High
21573,4/26/2026,10,4800,38,178826,Q4,Medium
21574,4/27/2025,7,2845,31,280194,Q2,Medium
21575,2/2/2025,3,1127,13,146240,Q3,Low
21576,1/31/2025,9,2270,5,185875,Q2,Medium
21577,6/11/2025,7,4130,13,135637,Q3,Low
21578,10/21/2026,8,2967,9,381102,Q3,Medium
21579,9/9/2026,1,1896,16,183095,Q1,Low
21580,11/14/2025,4,1813,32,397596,Q2,Medium
21581,4/15/2025,5,4386,29,236416,Q1,High
21582,4/4/2025,1,2568,5,482113,Q2,High
21583,3/12/2025,8,3514,31,441962,Q3,Critical
21584,1/28/2026,2,4201,6,366909,Q4,Critical
21585,8/2/2025,6,1555,49,259479,Q3,Critical
21586,12/5/2025,6,1408,40,337250,Q1,Low
21587,7/6/2026,4,4852,46,155963,Q3,High
21588,7/18/2025,1,2029,19,181972,Q4,Medium
21589,11/30/2026,9,3809,29,481186,Q2,Low
21590,7/29/2025,3,971,47,458621,Q3,Critical
21591,6/20/2026,1,3047,43,93843,Q3,Low
21592,1/14/2026,4,1200,13,354469,Q1,High
21593,9/5/2026,3,3865,8,161713,Q1,High
21594,9/16/2025,3,4771,27,172448,Q3,Critical
21595,8/20/2026,1,3611,49,399336,Q3,Medium
21596,3/4/2025,3,565,49,391601,Q1,Medium
21597,7/24/2026,2,4548,1,463264,Q2,Critical
21598,11/5/2025,4,1139,31,432108,Q1,High
21599,10/31/2025,7,1163,31,471017,Q2,High
21600,10/20/2026,2,1693,1,197264,Q1,High
21601,1/3/2025,6,3045,34,135844,Q1,Medium
21602,5/19/2025,4,1397,13,257101,Q3,Medium
21603,2/25/2025,9,3401,8,188558,Q4,Low
21604,7/30/2025,1,2878,23,431623,Q4,Critical
21605,3/12/2025,3,1200,41,414797,Q2,Medium
21606,3/18/2026,7,2257,2,81882,Q1,Low
21607,6/12/2026,8,3171,20,349862,Q1,Critical
21608,7/7/2025,1,572,15,202864,Q3,Low
21609,6/6/2025,5,4422,21,428734,Q3,Low
21610,7/26/2025,5,4212,5,112250,Q4,Critical
21611,10/29/2025,10,2998,11,228636,Q4,Critical
21612,10/5/2026,9,2816,29,492930,Q3,Medium
21613,5/14/2025,7,1732,49,117205,Q1,Low
21614,12/14/2025,10,1088,41,297396,Q4,Critical
21615,2/26/2026,1,588,38,462453,Q3,High
21616,12/17/2025,10,4452,40,208853,Q1,Critical
21617,11/2/2025,6,4753,30,151043,Q1,Low
21618,2/1/2025,1,1720,49,373043,Q3,Medium
21619,8/18/2025,2,1076,6,196777,Q3,Medium
21620,11/9/2025,7,1047,47,332155,Q1,Low
21621,11/3/2025,6,3341,3,416642,Q3,Medium
21622,9/27/2026,10,2365,22,390994,Q3,High
21623,1/29/2025,8,3278,5,255009,Q3,Critical
21624,4/2/2025,2,2720,48,205392,Q4,Low
21625,11/6/2026,2,3055,14,275678,Q1,Medium
21626,2/6/2025,9,3046,17,497655,Q3,High
21627,1/1/2025,9,2348,30,292070,Q2,Low
21628,9/5/2025,10,3060,19,143059,Q2,Low
21629,8/31/2026,10,980,25,225472,Q3,Low
21630,7/13/2026,3,2901,45,333370,Q4,Low
21631,1/18/2025,7,3803,43,146302,Q4,High
21632,3/7/2025,9,2751,6,151958,Q1,Critical
21633,7/13/2025,7,4768,40,303237,Q1,Low
21634,12/31/2025,6,1227,5,300029,Q2,Critical
21635,6/6/2026,1,1965,4,121482,Q4,High
21636,12/1/2026,4,1652,47,285716,Q2,Critical
21637,10/2/2025,1,2673,10,124283,Q2,Medium
21638,8/11/2025,5,2721,48,442921,Q1,Critical
21639,7/18/2026,7,4936,5,145148,Q2,High
21640,4/11/2025,10,1707,16,460539,Q3,High
21641,6/22/2025,6,3948,26,121463,Q3,Medium
21642,1/30/2025,10,1872,36,211385,Q3,Low
21643,1/17/2026,6,3737,11,258804,Q2,Medium
21644,6/4/2026,3,3961,49,179100,Q4,Critical
21645,10/20/2025,5,2190,5,389914,Q4,Critical
21646,5/9/2025,4,3320,29,290726,Q3,Medium
21647,10/30/2025,5,753,22,465785,Q1,Medium
21648,5/4/2026,8,646,20,264610,Q3,High
21649,4/26/2025,5,3065,33,198020,Q2,Low
21650,9/1/2026,8,4207,49,414996,Q2,Low
21651,10/30/2025,2,1295,40,81432,Q3,Medium
21652,12/6/2025,6,2986,39,281271,Q3,Critical
21653,7/8/2025,8,3688,21,268570,Q2,Medium
21654,7/31/2025,8,1637,43,268694,Q3,Critical
21655,7/19/2026,4,1702,32,341609,Q1,Critical
21656,5/9/2025,7,2590,1,286089,Q2,Critical
21657,6/6/2025,8,1217,31,330231,Q1,High
21658,4/22/2026,8,4069,49,228241,Q4,High
21659,7/10/2026,2,4550,34,483822,Q3,Low
21660,9/25/2025,8,2677,5,237011,Q1,Medium
21661,4/3/2025,2,3002,32,323116,Q3,Critical
21662,7/22/2025,3,1886,43,247646,Q4,Low
21663,9/15/2026,10,3028,3,87554,Q2,Low
21664,7/4/2025,9,3595,13,455545,Q2,Low
21665,12/30/2026,5,2124,3,443840,Q4,Low
21666,6/30/2025,4,3120,40,222310,Q2,High
21667,8/13/2026,1,4725,27,144086,Q1,Low
21668,2/12/2026,3,753,33,317897,Q4,Critical
21669,10/18/2025,7,1923,12,409053,Q4,High
21670,10/29/2026,7,4692,14,122664,Q2,Low
21671,11/8/2025,9,3300,28,219219,Q1,Critical
21672,9/14/2026,5,4089,29,198194,Q2,High
21673,3/31/2025,5,4626,21,381556,Q3,Critical
21674,8/15/2025,2,1416,45,71046,Q4,Critical
21675,3/18/2026,7,1957,17,426587,Q4,Low
21676,4/1/2025,6,4658,45,432818,Q3,Low
21677,6/24/2026,4,2913,29,301135,Q1,High
21678,1/24/2026,9,3149,8,241313,Q3,Critical
21679,4/21/2026,7,1962,45,262434,Q2,High
21680,7/31/2026,8,985,34,388704,Q4,Critical
21681,7/11/2025,6,3478,14,141953,Q4,Critical
21682,11/10/2025,2,3963,11,475630,Q3,Critical
21683,5/28/2026,4,2623,7,58957,Q1,Medium
21684,4/29/2025,2,2866,26,234308,Q4,Medium
21685,7/16/2026,4,1589,7,490090,Q4,Low
21686,8/7/2026,4,2688,29,140218,Q2,Medium
21687,10/24/2025,10,1526,12,335086,Q4,Medium
21688,3/3/2026,5,1363,21,189239,Q2,High
21689,12/24/2025,5,3595,9,414964,Q3,High
21690,5/19/2026,4,3860,20,334585,Q4,Low
21691,7/10/2026,6,1463,26,245486,Q3,Low
21692,12/26/2026,7,2249,37,347436,Q3,Critical
21693,6/10/2026,9,2772,28,269213,Q3,Critical
21694,3/16/2026,3,4210,36,468007,Q4,Medium
21695,8/10/2025,1,2606,47,470584,Q1,Medium
21696,10/2/2026,8,2623,23,314310,Q1,Medium
21697,4/13/2026,8,2837,2,396627,Q2,Low
21698,9/5/2026,7,4887,18,290181,Q2,High
21699,2/17/2025,6,4579,49,233246,Q2,Critical
21700,4/11/2026,2,4674,6,352848,Q1,Critical
21701,11/22/2026,4,2562,7,492247,Q4,High
21702,3/9/2026,7,816,2,343458,Q1,High
21703,8/12/2026,8,1901,30,174205,Q1,High
21704,8/19/2025,6,1468,18,413851,Q2,Low
21705,1/29/2026,8,4013,27,318140,Q1,Medium
21706,12/10/2025,5,2410,30,79910,Q4,Critical
21707,8/3/2025,6,2791,34,65675,Q1,Critical
21708,3/4/2025,2,1139,16,484401,Q1,Medium
21709,12/3/2026,10,3210,22,384200,Q4,High
21710,9/19/2026,8,3637,9,435748,Q4,Low
21711,11/8/2026,1,1131,7,91348,Q1,High
21712,9/18/2025,9,3763,43,446085,Q4,Low
21713,2/7/2025,9,2084,49,441559,Q1,High
21714,11/12/2025,9,4062,47,295515,Q3,Critical
21715,6/7/2026,3,1255,11,161420,Q3,Low
21716,1/13/2025,9,2613,25,265315,Q1,Medium
21717,9/30/2025,9,2392,41,372660,Q2,Low
21718,6/23/2026,3,712,7,152462,Q4,High
21719,12/12/2026,2,1983,21,158434,Q3,Low
21720,11/6/2025,2,945,45,379251,Q2,Low
21721,1/27/2026,9,3017,21,445059,Q2,High
21722,10/9/2025,9,4124,17,471070,Q2,High
21723,11/23/2025,6,3015,41,304578,Q3,Low
21724,11/17/2025,4,2410,36,269132,Q3,Medium
21725,8/7/2025,6,3297,16,87085,Q1,High
21726,4/9/2026,7,2581,37,309269,Q1,Critical
21727,6/20/2026,1,4133,26,442901,Q1,High
21728,4/29/2026,9,673,21,354314,Q2,Low
21729,6/28/2025,2,1946,26,208942,Q2,Low
21730,3/5/2026,3,4868,19,480030,Q3,Low
21731,12/26/2026,8,4195,28,125298,Q2,Critical
21732,8/6/2026,4,2210,47,158843,Q4,Low
21733,5/17/2025,1,3244,46,477430,Q2,Critical
21734,9/27/2026,3,1666,11,442145,Q4,Critical
21735,3/16/2026,7,1631,49,252281,Q2,Low
21736,1/19/2026,10,4668,23,285958,Q4,Low
21737,1/5/2026,9,877,19,301307,Q4,Low
21738,10/19/2025,4,4154,7,187409,Q3,Critical
21739,3/27/2026,10,3492,26,462898,Q4,Critical
21740,5/25/2026,2,2807,25,380818,Q4,Medium
21741,6/15/2025,5,3317,48,72058,Q3,Medium
21742,12/10/2025,2,3157,31,311124,Q4,Low
21743,8/28/2026,7,2724,27,136288,Q4,High
21744,4/7/2025,1,1706,32,164391,Q3,Critical
21745,6/15/2025,3,1563,5,142736,Q2,Critical
21746,12/27/2026,1,3615,4,416602,Q2,Low
21747,1/17/2025,10,2717,49,58932,Q1,High
21748,3/25/2025,10,2754,46,275272,Q3,Critical
21749,9/1/2025,3,766,14,101110,Q2,High
21750,12/19/2026,7,2339,23,430465,Q1,High
21751,8/20/2025,2,1344,48,315656,Q3,Low
21752,8/12/2025,8,2202,22,308494,Q4,Low
21753,12/24/2026,10,4120,35,352842,Q2,Low
21754,8/25/2025,5,4358,20,88496,Q4,Medium
21755,5/5/2026,4,4715,6,411571,Q4,Medium
21756,6/14/2025,9,3932,44,178016,Q4,Low
21757,10/3/2025,5,2533,37,289681,Q2,High
21758,10/30/2025,3,4759,13,145936,Q2,Low
21759,1/21/2025,8,2149,40,60459,Q1,Low
21760,7/13/2025,2,2706,38,367908,Q2,Critical
21761,4/2/2025,5,829,11,289483,Q3,Low
21762,5/2/2025,1,2893,41,191650,Q2,High
21763,5/28/2026,9,4455,30,389938,Q4,Critical
21764,12/19/2026,5,4244,18,110227,Q2,Low
21765,3/22/2026,9,4270,9,417963,Q3,High
21766,8/27/2025,10,1356,16,479325,Q3,Medium
21767,4/20/2025,8,4636,28,389146,Q1,Critical
21768,4/25/2025,3,1792,4,73620,Q4,Low
21769,12/30/2025,3,2557,18,271523,Q1,High
21770,3/8/2025,1,2258,31,273764,Q4,Low
21771,4/7/2025,7,700,27,317983,Q1,High
21772,11/19/2026,9,757,37,179997,Q3,Critical
