Capacity_ID,Date,Department_ID,Available_Employees,Available_Capacity_Hours,Max_OT_Hours,Capacity_Target
27306,1/31/2026,3,250,2069,8,0.86
27307,4/24/2026,1,226,3063,18,0.78
27308,7/17/2025,2,352,5774,11,0.77
27309,2/20/2025,2,101,5059,17,0.88
27310,9/4/2026,7,231,859,19,0.79
27311,6/25/2026,8,359,1600,9,0.91
27312,5/5/2025,6,391,3265,19,0.81
27313,11/24/2026,8,210,787,13,0.78
27314,2/13/2025,1,276,3233,5,0.82
27315,8/27/2025,1,352,5637,10,0.81
27316,6/18/2025,3,260,3649,14,0.79
27317,8/14/2026,8,366,4245,9,0.97
27318,4/2/2026,2,310,4096,18,0.81
27319,7/23/2025,2,209,3827,11,0.86
27320,6/23/2025,6,260,829,11,0.93
27321,10/27/2025,8,496,4491,8,0.77
27322,8/21/2026,8,116,857,13,0.77
27323,8/2/2025,9,390,540,9,0.86
27324,3/3/2025,10,72,3311,13,0.78
27325,8/14/2026,3,492,1676,12,0.99
27326,11/18/2026,8,462,4958,11,0.95
27327,6/4/2026,3,303,4966,16,0.91
27328,6/25/2026,4,147,4364,12,0.81
27329,9/4/2025,9,493,1477,19,0.94
27330,3/13/2026,10,242,4218,10,0.8
27331,2/2/2026,9,262,669,6,0.85
27332,11/27/2025,7,485,1990,19,0.85
27333,1/10/2025,7,433,4914,18,0.91
27334,11/28/2026,3,457,3196,13,0.82
27335,8/13/2026,8,320,5848,16,0.85
27336,10/17/2025,7,109,3244,15,0.95
27337,9/7/2025,7,98,1723,12,0.86
27338,1/1/2025,10,103,5820,12,0.8
27339,7/31/2026,3,270,1815,10,0.86
27340,3/25/2026,1,253,555,11,0.93
27341,7/28/2025,8,258,4796,13,0.89
27342,12/17/2026,6,26,4612,19,0.85
27343,5/7/2026,4,139,4700,9,0.93
27344,6/2/2025,5,156,4866,19,0.89
27345,10/24/2025,10,347,591,19,0.91
27346,1/23/2025,5,198,3577,16,0.86
27347,1/13/2025,8,174,2696,16,0.84
27348,8/29/2026,7,202,2979,11,0.8
27349,4/22/2025,5,188,1680,15,0.94
27350,5/18/2025,2,163,2669,9,0.95
27351,6/25/2025,10,345,4076,17,0.76
27352,6/30/2026,6,272,2189,13,0.87
27353,6/13/2025,2,366,3387,13,0.8
27354,3/27/2026,5,411,2824,11,0.82
27355,1/30/2026,3,144,5758,7,0.77
27356,5/13/2026,4,215,1544,18,0.98
27357,10/6/2026,6,352,2934,16,0.82
27358,12/19/2025,2,330,3016,19,0.84
27359,12/30/2025,10,464,5354,18,0.84
27360,12/3/2025,6,211,879,13,1
27361,6/5/2025,8,378,3947,16,0.97
27362,6/25/2026,10,419,4442,12,0.8
27363,4/3/2025,3,84,803,17,0.85
27364,9/6/2025,4,296,927,14,0.79
27365,4/24/2026,9,316,5576,13,0.8
27366,6/13/2025,10,218,3969,17,0.86
27367,6/11/2026,10,339,3672,16,0.92
27368,5/9/2025,3,362,2811,13,0.91
27369,3/21/2025,10,102,5395,13,0.76
27370,5/16/2025,7,190,2177,12,0.76
27371,4/10/2025,5,352,3184,10,0.83
27372,11/9/2026,2,226,2494,16,0.86
27373,3/10/2025,3,28,4281,19,0.98
27374,7/24/2025,8,314,3274,17,0.87
27375,6/17/2025,3,33,1227,5,0.88
27376,5/14/2025,2,161,4518,11,0.88
27377,2/22/2026,8,418,1635,5,0.76
27378,3/27/2025,8,364,1953,14,0.76
27379,3/8/2026,3,174,4342,15,0.94
27380,10/1/2026,4,306,1558,12,0.8
27381,1/18/2026,7,126,2051,19,0.85
27382,3/29/2026,4,373,647,11,0.86
27383,5/9/2026,6,486,5108,7,0.79
27384,7/18/2025,1,297,3188,18,0.94
27385,5/11/2026,7,188,1707,18,0.95
27386,1/29/2026,2,376,5899,15,0.92
27387,9/28/2025,3,144,5084,5,0.97
27388,8/19/2026,2,96,1068,11,0.88
27389,1/5/2026,3,98,3511,10,0.99
27390,9/4/2026,5,301,3264,5,0.82
27391,5/27/2026,9,82,2493,7,0.94
27392,6/13/2025,5,223,5354,14,0.91
27393,4/26/2026,7,284,3072,8,0.76
27394,3/1/2026,4,371,1234,12,0.77
27395,3/8/2025,5,206,2947,7,0.77
27396,11/10/2026,2,153,3020,9,0.78
27397,12/8/2025,7,462,5350,6,0.8
27398,12/9/2026,10,107,4883,8,0.94
27399,5/29/2026,3,353,3927,8,0.87
27400,12/19/2026,3,380,5425,9,0.94
27401,6/11/2025,3,457,3398,7,0.84
27402,10/24/2026,5,67,4372,6,0.83
27403,3/28/2025,2,309,1197,17,0.88
27404,2/25/2026,3,452,2627,13,0.92
27405,4/26/2026,7,64,5753,6,0.87
27406,7/8/2026,1,164,1588,9,0.91
27407,9/23/2026,6,363,5492,6,0.85
27408,12/10/2025,8,488,3111,19,0.95
27409,1/4/2025,3,319,536,19,0.82
27410,4/19/2026,4,239,5405,12,0.83
27411,7/10/2026,3,305,3846,9,0.85
27412,10/20/2025,3,32,1836,18,0.95
27413,4/13/2025,2,381,2748,9,0.83
27414,3/30/2026,5,452,3273,16,0.93
27415,2/24/2026,8,460,3751,14,0.76
27416,6/7/2025,7,468,3970,9,0.88
27417,8/27/2026,3,297,5688,5,0.8
27418,11/23/2026,10,429,3217,15,0.97
27419,2/24/2026,7,310,4859,17,0.94
27420,5/14/2026,3,377,538,7,0.99
27421,4/28/2026,2,93,5169,9,0.83
27422,10/22/2025,9,433,2800,6,0.89
27423,1/28/2025,7,199,4442,11,0.8
27424,4/28/2026,7,196,3135,12,0.78
27425,12/18/2026,5,117,1582,17,0.82
27426,12/29/2025,1,43,2039,15,0.81
27427,8/17/2026,7,382,1472,10,0.81
27428,11/28/2025,5,154,3762,11,0.83
27429,2/19/2025,3,287,4611,15,0.92
27430,3/3/2026,8,252,633,5,0.92
27431,11/21/2025,7,99,1289,18,0.83
27432,1/30/2025,8,202,3734,18,0.84
27433,7/12/2025,8,308,2454,13,0.9
27434,6/24/2025,6,154,2991,16,0.86
27435,2/13/2025,5,151,2424,13,0.86
27436,1/25/2026,8,42,5241,19,0.89
27437,5/31/2025,7,485,790,18,0.83
27438,4/30/2025,7,370,5886,12,0.86
27439,4/30/2026,2,333,1953,9,0.95
27440,5/20/2025,1,265,5757,16,0.92
27441,1/13/2025,10,98,2043,7,0.87
27442,1/24/2025,2,40,4191,16,0.87
27443,5/17/2025,6,25,566,15,0.96
27444,10/8/2025,2,181,571,5,0.88
27445,6/11/2026,2,227,633,15,0.76
27446,5/30/2025,6,487,1128,11,0.81
27447,6/6/2025,4,306,5718,7,0.86
27448,2/15/2025,7,228,2100,19,0.95
27449,4/23/2026,8,258,2142,12,0.84
27450,6/17/2025,3,485,4865,12,0.79
27451,11/3/2025,6,482,5397,16,0.91
27452,5/25/2026,3,493,5474,13,0.85
27453,9/3/2025,1,93,2580,9,0.82
27454,6/12/2025,7,345,2196,7,0.92
27455,3/11/2026,1,239,3562,7,0.94
27456,8/22/2026,2,54,3314,11,0.85
27457,11/6/2026,2,235,5710,8,0.95
27458,4/23/2025,9,35,4178,14,0.82
27459,4/6/2025,2,270,1681,18,0.8
27460,4/11/2026,1,444,3616,13,0.96
27461,11/15/2026,4,461,2161,9,0.97
27462,5/24/2026,2,325,2855,6,0.96
27463,4/1/2025,5,179,5105,19,0.97
27464,12/1/2025,8,321,4127,19,0.8
27465,7/6/2025,1,77,3722,8,0.94
27466,6/18/2025,10,104,3215,10,0.92
27467,4/26/2026,6,252,678,13,0.77
27468,1/27/2025,1,222,4579,8,0.92
27469,11/5/2026,8,130,2103,11,0.9
27470,1/18/2026,6,166,2616,17,0.86
27471,10/28/2026,3,491,2533,9,0.75
27472,10/11/2025,10,383,1447,10,0.91
27473,9/20/2026,9,456,1953,12,0.87
27474,3/29/2026,10,82,5779,16,0.85
27475,7/16/2025,9,368,4206,7,0.99
27476,12/27/2026,3,127,2484,8,0.94
27477,2/8/2025,9,448,5957,5,0.99
27478,10/9/2025,9,292,673,16,0.89
27479,7/21/2025,6,93,1833,9,0.9
27480,2/11/2025,7,286,2859,14,0.86
27481,6/8/2025,2,368,4285,19,0.78
27482,6/7/2026,5,47,3267,10,0.92
27483,1/2/2026,2,398,4665,8,0.81
27484,3/26/2026,5,445,5638,17,0.8
27485,2/3/2026,3,195,5490,10,0.99
27486,1/29/2025,5,494,2310,16,0.89
27487,12/3/2025,9,226,3382,12,0.77
27488,8/5/2026,5,338,3153,15,0.78
27489,2/3/2026,3,241,3570,5,0.86
27490,9/8/2025,2,178,1536,18,0.84
27491,10/28/2026,5,228,4628,11,0.84
27492,2/8/2025,1,366,1285,13,0.89
27493,4/20/2025,3,455,5596,11,0.86
27494,10/31/2026,5,118,597,13,0.85
27495,3/5/2026,3,138,1875,17,0.83
27496,12/3/2026,2,361,3291,5,0.91
27497,3/22/2025,10,317,5044,13,0.94
27498,8/9/2026,8,127,4716,12,0.9
27499,8/2/2026,1,411,2484,18,0.95
27500,5/4/2026,7,426,957,18,0.78
27501,6/23/2025,6,455,5540,19,0.85
27502,2/9/2026,9,173,1487,19,0.81
27503,4/6/2026,10,499,1745,10,0.84
27504,5/14/2026,5,93,4053,15,0.82
27505,9/4/2025,6,201,3954,19,0.79
27506,3/27/2025,2,311,1402,6,0.85
27507,12/13/2025,9,314,1142,14,0.77
27508,9/2/2026,8,493,3604,8,0.79
27509,5/2/2025,9,481,3359,8,0.83
27510,1/26/2025,10,389,3895,8,0.77
27511,11/12/2025,9,352,1310,6,0.92
27512,8/26/2025,5,60,3634,17,0.99
27513,9/12/2025,10,170,789,7,0.79
27514,8/30/2025,10,454,640,5,0.89
27515,12/5/2026,1,264,1831,13,0.8
27516,5/18/2026,9,199,5714,14,0.87
27517,2/15/2026,5,183,3454,10,0.91
27518,3/24/2025,5,44,2634,11,0.9
27519,12/23/2026,1,191,851,11,0.91
27520,12/10/2025,10,348,2143,10,0.81
27521,1/23/2025,1,356,3529,7,0.96
27522,10/5/2026,2,452,1488,9,0.88
27523,10/25/2025,1,246,5141,19,0.82
27524,9/16/2025,4,88,2771,17,0.77
27525,2/16/2025,10,151,3985,15,0.89
27526,4/20/2026,9,267,3564,9,0.8
27527,6/2/2026,5,216,2913,12,0.92
27528,10/16/2025,7,321,1051,19,0.87
27529,4/23/2025,4,278,4067,18,0.79
27530,2/8/2026,10,305,5187,11,0.94
27531,7/25/2025,10,490,3094,6,0.91
27532,12/16/2025,7,175,3681,19,0.95
27533,10/5/2026,9,120,4702,11,0.77
27534,12/12/2026,9,429,3236,5,0.87
27535,2/23/2026,2,45,1619,9,0.81
27536,11/29/2025,6,214,3798,19,0.88
27537,1/17/2025,3,442,2720,18,0.9
27538,4/1/2025,8,370,3776,15,0.84
27539,8/16/2026,9,77,3362,12,0.76
27540,4/8/2026,3,155,4205,6,0.98
27541,4/12/2026,9,235,2333,17,0.81
27542,7/16/2025,8,36,2055,7,0.85
27543,4/8/2026,7,222,3157,8,0.82
27544,11/26/2025,3,163,5731,17,0.9
27545,5/13/2026,3,269,3326,9,0.82
27546,12/9/2026,4,382,2179,12,0.9
27547,10/23/2025,9,390,5595,12,0.99
27548,5/25/2025,3,253,4689,12,0.76
27549,3/13/2025,10,386,5174,6,0.88
27550,5/10/2025,4,246,5453,17,0.82
27551,9/21/2025,2,125,5665,14,0.8
27552,7/17/2026,7,181,3093,12,0.96
27553,3/10/2026,5,392,2246,10,0.94
27554,1/10/2025,6,308,5245,17,0.92
27555,5/31/2026,10,233,3386,9,0.97
27556,4/7/2026,6,307,3646,12,0.89
27557,2/23/2026,5,272,5033,5,0.9
27558,10/23/2026,8,221,3554,16,0.76
27559,6/9/2026,7,340,2661,9,0.85
27560,4/2/2026,3,84,563,10,0.97
27561,3/11/2026,10,451,1970,15,0.77
27562,9/3/2025,1,219,1102,12,0.75
27563,11/19/2025,8,267,873,18,0.96
27564,7/26/2025,4,421,1608,9,0.79
27565,10/4/2026,3,33,2023,13,0.94
27566,8/13/2025,8,260,1498,17,0.9
27567,7/10/2026,1,70,4161,16,0.84
27568,5/3/2025,2,315,3286,19,0.84
27569,3/22/2025,8,23,1799,7,0.76
27570,7/10/2026,9,450,5773,15,0.79
27571,6/16/2026,2,217,1095,9,0.99
27572,2/18/2026,9,317,1118,10,0.92
27573,10/25/2025,10,228,5526,17,0.77
27574,2/24/2026,1,35,1809,5,0.92
27575,11/14/2026,1,366,5980,8,0.82
27576,10/1/2025,4,270,3517,6,0.8
27577,9/28/2026,2,269,3018,6,0.92
27578,8/15/2025,6,38,2845,19,0.94
27579,12/31/2025,6,438,2691,18,0.95
27580,4/29/2025,9,151,2312,15,0.96
27581,5/18/2026,10,386,2804,10,0.81
27582,12/11/2025,4,221,951,10,0.76
27583,4/18/2026,10,444,2081,10,0.84
27584,3/28/2025,10,441,1807,16,0.99
27585,4/12/2025,5,188,2017,17,0.79
27586,11/4/2025,2,481,3695,17,0.82
27587,11/2/2025,7,228,5264,12,0.9
27588,7/29/2025,5,54,5404,5,0.93
27589,12/23/2025,6,497,1927,13,0.95
27590,2/20/2026,5,407,5759,10,0.79
27591,7/3/2025,1,146,4555,5,0.94
27592,11/30/2025,7,448,1603,11,0.82
27593,7/13/2026,7,87,4912,12,0.91
27594,12/4/2026,7,160,2697,18,0.76
27595,8/29/2026,10,171,5651,9,0.79
27596,4/2/2026,10,54,1464,10,0.93
27597,1/2/2025,2,292,517,8,0.79
27598,7/10/2025,9,488,960,13,0.96
27599,5/13/2025,6,193,4562,19,0.77
27600,3/12/2026,8,207,1050,5,0.8
27601,5/15/2026,9,203,782,13,0.85
27602,6/29/2025,3,347,1766,15,0.78
27603,8/6/2026,4,369,953,5,0.76
27604,4/24/2025,10,204,4448,12,0.77
27605,3/26/2026,5,356,1922,18,0.82
27606,6/20/2025,5,276,3595,5,0.87
27607,7/12/2025,2,400,5171,17,0.81
27608,11/2/2026,6,333,2403,9,0.99
27609,12/4/2025,2,316,1985,11,0.77
27610,3/9/2025,4,283,1078,16,0.85
27611,6/23/2026,1,373,5084,16,0.99
27612,5/3/2025,9,149,3952,18,0.96
27613,7/22/2025,5,37,2768,19,0.83
27614,2/10/2025,9,202,5987,13,0.77
27615,4/3/2025,2,427,579,19,0.93
27616,7/29/2025,2,191,2392,18,0.95
27617,3/1/2025,4,340,905,12,0.83
27618,2/18/2026,6,361,5840,9,1
27619,5/30/2026,5,24,4228,6,0.91
27620,7/31/2025,9,437,5133,9,0.87
27621,9/11/2025,4,368,1519,11,0.97
27622,4/2/2026,1,85,1773,12,0.83
27623,10/7/2025,3,257,1159,12,0.77
27624,2/18/2026,3,260,3857,19,0.83
27625,4/28/2025,6,281,5343,14,0.96
27626,10/27/2026,6,399,3329,16,1
27627,10/31/2025,7,292,3775,13,0.84
27628,8/9/2025,10,168,3466,5,0.77
27629,4/25/2026,7,398,5593,7,0.91
27630,4/7/2025,3,328,1531,12,1
27631,1/2/2026,10,152,1402,18,0.83
27632,3/5/2026,5,366,1822,19,0.87
27633,9/12/2026,10,465,5384,19,0.89
27634,8/18/2026,7,287,4898,8,0.91
27635,4/16/2026,8,447,1043,10,0.75
27636,8/12/2025,5,203,2476,10,0.77
27637,1/17/2026,5,34,2710,12,0.97
27638,8/29/2025,2,46,5597,9,0.9
27639,1/27/2026,5,178,1588,6,0.98
27640,3/8/2025,6,192,1059,18,0.78
27641,3/20/2025,8,280,4877,7,0.94
27642,6/7/2025,2,435,5996,16,0.97
27643,9/18/2026,6,466,3594,11,0.97
27644,4/15/2025,1,404,4004,16,0.79
27645,8/3/2026,2,348,4371,15,0.83
27646,8/11/2025,7,143,4161,13,0.8
27647,2/6/2026,7,22,3598,16,0.99
27648,4/11/2026,5,360,1854,16,0.79
27649,5/5/2025,3,73,2724,8,0.81
27650,11/8/2025,3,154,1216,7,0.81
27651,12/19/2025,3,167,2170,17,0.94
27652,4/5/2026,3,111,4101,6,0.8
27653,8/19/2026,7,81,4090,19,0.96
27654,4/22/2025,10,121,1529,16,0.77
27655,12/7/2025,10,464,3692,11,0.88
27656,12/4/2025,3,312,3616,15,0.96
27657,2/18/2026,10,186,1056,9,0.94
27658,11/24/2025,1,303,3337,8,0.79
27659,1/20/2025,3,222,4874,8,0.76
27660,11/29/2026,4,470,1658,16,0.81
27661,6/13/2026,8,316,5456,9,0.99
27662,8/10/2025,10,415,579,13,0.76
27663,11/13/2026,10,37,2676,11,0.93
27664,1/9/2025,8,348,3138,8,0.94
27665,12/5/2026,4,61,4012,11,0.87
27666,5/9/2026,1,31,608,15,0.81
27667,1/11/2025,4,461,699,15,0.83
27668,11/9/2026,4,451,5819,17,0.76
27669,11/8/2026,9,427,3254,19,0.83
27670,3/17/2026,3,342,5423,15,0.89
27671,8/17/2025,10,158,2574,17,0.89
27672,3/23/2026,5,223,1379,5,0.99
27673,5/13/2026,1,24,3009,14,0.76
27674,6/15/2026,7,89,4681,10,0.79
27675,12/31/2025,9,289,3108,8,0.75
27676,9/5/2026,10,307,5223,8,0.95
27677,5/29/2026,5,108,3895,9,0.88
27678,4/13/2025,9,378,1187,11,0.83
27679,2/4/2025,7,326,5333,10,1
27680,9/13/2025,1,279,3433,10,0.81
27681,6/25/2026,4,141,2393,5,0.79
27682,2/21/2026,1,244,3344,14,0.99
27683,4/25/2026,5,268,2212,12,0.82
27684,2/3/2026,1,471,3571,9,0.87
27685,1/2/2025,4,194,2665,7,0.92
27686,1/9/2026,6,155,5919,14,0.86
27687,4/7/2025,10,260,3620,9,0.81
27688,7/28/2026,3,120,750,6,0.93
27689,10/4/2026,5,431,2833,15,0.76
27690,9/2/2025,5,467,4239,8,0.91
27691,2/1/2025,3,292,3745,17,0.82
27692,1/12/2025,3,45,4643,16,0.83
27693,9/9/2026,9,196,4370,7,0.91
27694,11/26/2026,5,291,4438,5,0.87
27695,1/13/2026,9,354,3692,7,0.92
27696,6/20/2026,1,353,1156,16,0.98
27697,5/21/2026,4,125,5812,15,0.98
27698,9/30/2026,1,95,650,8,0.82
27699,3/7/2025,7,399,5518,6,0.84
27700,7/9/2025,6,129,970,10,0.83
27701,11/5/2026,5,252,5773,9,0.97
27702,6/11/2025,10,278,2136,8,0.89
27703,5/20/2025,5,494,5884,19,0.93
27704,11/23/2026,8,255,537,6,0.97
27705,2/10/2026,10,247,1960,5,0.86
27706,11/17/2025,7,387,4611,19,0.96
27707,3/16/2026,4,60,730,6,0.85
27708,10/22/2025,7,290,5199,11,0.78
27709,8/26/2026,2,141,4162,15,0.79
27710,8/16/2025,9,142,4983,13,0.89
27711,1/24/2026,9,190,4965,14,0.81
27712,5/7/2025,9,274,794,9,0.93
27713,8/6/2026,9,291,4546,7,0.82
27714,6/15/2025,8,279,590,19,0.89
27715,12/26/2026,8,122,4644,11,0.95
27716,6/18/2025,6,40,5690,11,0.83
27717,10/11/2025,6,75,4055,11,0.95
27718,8/3/2026,2,284,5154,7,0.85
27719,8/11/2026,4,44,5781,17,1
27720,3/28/2026,4,290,5468,10,0.99
27721,9/5/2026,10,172,1035,18,0.81
27722,3/2/2025,1,345,3546,15,0.98
27723,7/14/2026,3,276,4195,13,0.79
27724,3/15/2025,5,40,637,12,0.99
27725,12/3/2025,10,483,3362,15,0.98
27726,9/27/2026,2,167,2261,14,0.82
27727,10/4/2025,4,247,649,9,0.84
27728,8/3/2026,8,269,5972,13,0.84
27729,3/6/2026,10,426,3943,17,0.77
27730,1/9/2026,9,481,2815,6,0.98
27731,8/15/2026,5,74,4477,12,0.8
27732,6/6/2025,6,93,4755,10,0.79
27733,8/14/2026,6,34,4625,5,0.84
27734,3/22/2025,4,356,1930,9,0.83
27735,10/15/2025,8,74,4019,17,0.76
27736,9/19/2026,5,359,4188,14,0.84
27737,9/29/2025,8,109,3583,9,0.81
27738,5/30/2026,2,36,910,6,0.9
27739,12/15/2026,6,130,4765,13,0.8
27740,11/17/2026,1,415,3116,16,0.91
27741,2/27/2026,3,129,3337,9,0.81
27742,5/19/2025,2,293,5936,5,0.94
27743,12/21/2025,10,359,1076,7,0.87
27744,3/8/2026,10,157,4509,19,0.96
27745,4/21/2025,6,281,2695,14,1
27746,11/26/2026,9,245,866,13,0.79
27747,4/20/2025,1,103,3990,18,0.94
27748,3/2/2026,8,74,4900,12,0.94
27749,4/8/2025,10,261,2381,15,0.8
27750,4/7/2026,10,358,2635,15,0.78
27751,9/12/2026,10,397,1990,7,0.92
27752,7/9/2025,9,294,2478,10,0.82
27753,9/16/2025,1,302,3147,14,0.77
27754,10/14/2026,5,445,2935,17,0.8
27755,5/19/2025,1,376,2944,15,0.84
27756,11/2/2026,1,154,2782,19,0.97
27757,2/26/2025,8,488,1343,14,0.8
27758,7/7/2025,4,200,3494,11,0.92
27759,1/24/2026,9,454,4706,14,0.84
27760,2/12/2026,9,153,2414,17,0.81
27761,7/4/2025,7,337,868,18,0.91
27762,2/27/2026,8,72,2598,9,0.85
27763,9/8/2025,7,296,5498,18,0.81
27764,11/9/2026,9,331,928,13,0.77
27765,6/29/2025,10,202,4877,9,0.97
27766,12/20/2025,8,337,5502,10,0.78
27767,6/13/2025,2,283,4700,9,0.8
27768,11/21/2025,9,345,2560,18,0.78
27769,1/29/2025,2,416,5953,17,0.93
27770,9/7/2025,10,461,2788,12,0.88
27771,8/2/2025,7,488,3695,16,0.8
27772,1/9/2026,5,199,4497,14,0.78
27773,5/11/2025,5,346,2083,19,0.9
27774,11/27/2025,9,436,5499,10,0.84
27775,8/15/2025,6,361,3384,9,0.94
27776,1/20/2025,5,193,837,12,0.91
27777,11/3/2026,6,84,3978,12,0.92
27778,3/3/2026,5,45,2976,13,0.87
27779,4/2/2025,2,426,2276,10,0.82
27780,6/22/2026,6,244,4179,12,0.85
27781,8/24/2025,4,180,4576,5,0.81
27782,11/13/2026,7,284,4675,6,0.88
27783,5/19/2026,6,343,1703,11,0.8
27784,2/15/2026,5,336,3547,10,0.88
27785,5/13/2026,3,146,553,16,0.86
27786,2/12/2026,7,88,3246,16,0.92
27787,9/28/2026,6,468,3584,10,0.92
27788,4/10/2026,2,457,1819,15,0.81
27789,8/5/2025,5,76,1963,13,0.88
27790,1/8/2026,5,32,4059,14,0.88
27791,3/24/2026,2,109,3060,15,0.97
27792,12/31/2025,9,20,1841,14,0.95
27793,1/21/2025,8,480,5068,12,0.79
27794,12/5/2026,5,470,4942,5,0.9
27795,5/8/2025,3,35,3804,16,0.79
27796,9/28/2026,8,421,824,15,0.84
27797,4/6/2025,9,403,4916,8,0.99
27798,8/2/2026,8,265,780,17,0.86
27799,10/23/2025,5,110,3377,17,0.83
27800,11/25/2025,5,217,1748,12,0.97
27801,11/5/2025,8,259,4528,5,0.96
27802,3/8/2026,1,450,2286,19,0.96
27803,2/9/2026,10,226,2265,5,0.79
27804,5/24/2026,2,365,4878,9,0.83
27805,7/15/2026,3,287,5101,18,0.92
27806,2/25/2026,9,137,1587,7,0.77
27807,4/14/2025,10,303,1366,18,0.82
27808,12/18/2026,5,216,3076,14,0.85
27809,8/24/2026,7,222,5001,12,0.93
27810,7/17/2026,1,150,1715,5,0.95
27811,2/23/2026,4,73,4869,13,0.91
27812,1/27/2025,6,367,3066,5,0.78
27813,7/23/2025,5,330,2843,19,0.86
27814,4/4/2026,7,332,1093,16,0.78
27815,12/15/2025,2,357,718,7,0.89
27816,6/22/2025,7,258,651,13,1
27817,2/18/2026,3,118,4480,13,0.85
27818,2/19/2026,9,145,2530,14,0.98
27819,12/6/2025,1,275,3892,13,0.99
27820,6/26/2025,5,266,3117,9,0.92
27821,11/18/2026,7,39,748,19,1
27822,2/17/2025,10,399,3713,12,0.8
27823,4/24/2026,3,160,5391,9,0.82
27824,5/5/2026,8,354,1598,19,0.82
27825,1/12/2026,5,439,5086,9,0.97
27826,12/13/2025,1,93,2862,11,0.8
27827,6/8/2025,2,156,2057,19,0.88
27828,1/16/2026,8,358,5578,16,0.98
27829,2/23/2025,2,159,905,13,0.76
27830,6/30/2026,10,110,990,13,0.96
27831,10/3/2025,7,379,5980,10,0.97
27832,8/1/2025,6,452,1905,9,0.85
27833,5/1/2026,8,492,987,13,0.81
27834,11/11/2026,6,463,5843,10,0.88
27835,10/6/2026,7,254,5333,17,0.87
27836,7/14/2026,2,460,5698,5,0.79
27837,8/7/2026,7,415,1033,14,0.82
27838,8/16/2026,10,230,5114,12,0.79
27839,2/2/2026,1,232,4378,13,0.97
27840,11/18/2026,1,120,5266,15,0.9
27841,3/15/2025,5,218,3954,16,0.88
27842,1/16/2025,1,266,1591,8,0.79
27843,1/9/2025,3,128,1708,18,0.83
27844,11/2/2025,5,219,3343,17,0.83
27845,8/23/2026,2,206,3091,15,0.98
27846,7/8/2026,2,128,1436,19,0.78
27847,6/6/2026,6,472,1714,8,0.88
27848,3/9/2025,6,344,5253,8,0.98
27849,12/1/2026,2,58,1298,7,0.99
27850,8/16/2025,4,25,3147,6,0.8
27851,4/17/2026,1,196,1258,6,0.82
27852,10/1/2026,2,322,2658,7,0.9
27853,4/8/2025,3,132,4110,8,0.95
27854,10/20/2026,2,349,5415,5,0.75
27855,3/15/2025,7,167,4992,9,0.84
27856,3/2/2026,1,56,3191,15,0.85
27857,6/1/2025,10,397,5079,13,0.84
27858,2/14/2025,6,75,908,13,0.77
27859,3/21/2026,7,423,623,10,0.96
27860,2/7/2025,3,190,4308,19,0.96
27861,12/4/2025,8,153,5616,9,0.79
27862,8/22/2026,6,470,4683,14,0.81
27863,8/26/2025,8,344,949,12,0.98
27864,3/18/2025,1,242,4216,19,0.82
27865,9/6/2025,10,481,5749,19,0.84
27866,10/29/2026,5,164,3226,13,0.93
27867,7/31/2025,4,224,4122,7,0.87
27868,7/12/2025,4,279,612,6,0.78
27869,2/24/2025,1,222,1423,15,0.87
27870,11/22/2026,4,190,3004,16,0.87
27871,5/26/2026,6,262,2633,16,0.83
27872,10/4/2025,1,99,4841,9,0.94
27873,4/22/2026,3,371,2107,6,0.96
27874,8/28/2026,3,42,4592,5,0.87
27875,10/31/2025,8,304,1715,12,0.96
27876,10/31/2026,2,306,3831,14,0.95
27877,9/1/2026,6,65,633,10,0.8
27878,10/1/2025,6,405,5242,18,0.76
27879,12/25/2025,4,466,4630,7,0.99
27880,12/12/2026,2,176,2602,16,0.9
27881,7/7/2025,7,88,4988,13,0.8
27882,9/15/2025,9,89,5978,16,0.8
27883,10/24/2026,7,154,3389,9,0.83
27884,11/28/2026,5,94,3016,17,0.77
27885,11/15/2026,5,423,4028,19,0.98
27886,7/21/2025,8,45,1822,7,0.97
27887,6/27/2025,3,456,5246,17,0.76
27888,4/7/2025,2,450,2483,19,0.77
27889,12/9/2026,6,471,4415,11,0.85
27890,5/11/2026,8,279,4656,5,0.82
27891,6/18/2025,9,431,1122,9,0.84
27892,7/11/2025,8,24,2168,14,0.98
27893,4/3/2025,5,299,5770,8,0.85
27894,9/23/2025,3,338,4320,10,0.95
27895,2/7/2026,7,100,3026,19,0.99
27896,9/20/2026,7,27,1505,17,0.85
27897,11/16/2025,4,348,1036,5,0.87
27898,3/30/2026,9,226,2668,6,0.89
27899,4/25/2026,8,209,5579,14,0.92
27900,4/9/2026,6,375,3734,5,0.83
27901,7/23/2025,2,68,617,10,0.94
27902,7/12/2025,10,203,5447,16,0.78
27903,8/20/2025,5,70,5207,11,0.85
27904,3/14/2026,6,34,1861,12,0.81
27905,3/9/2026,1,303,4366,11,0.99
27906,11/21/2025,7,496,5522,16,0.95
27907,8/16/2025,3,342,2190,8,0.9
27908,10/10/2025,9,391,4342,13,0.97
27909,2/8/2026,7,86,5450,5,0.75
27910,7/15/2025,1,37,3691,5,0.95
27911,6/30/2026,4,338,3433,18,1
27912,4/18/2026,6,321,5913,15,0.84
27913,7/3/2025,3,144,4538,16,0.88
27914,10/13/2026,8,259,3944,13,0.98
27915,3/5/2026,7,480,3710,11,0.93
